position,layer,n,tag,random/task/r2_mean,random/task/exact_acc,random/task/mae,random/task/nearest_acc,random/task/r2_axes,random/control/r2_mean,random/control/exact_acc,random/control/mae,random/control/nearest_acc,random/control/r2_axes,random/selectivity_nearest,random/selectivity_r2,cross_lexeme/task/r2_mean,cross_lexeme/task/exact_acc,cross_lexeme/task/mae,cross_lexeme/task/nearest_acc,cross_lexeme/task/r2_axes,cross_lexeme/control/r2_mean,cross_lexeme/control/exact_acc,cross_lexeme/control/mae,cross_lexeme/control/nearest_acc,cross_lexeme/control/r2_axes,cross_lexeme/selectivity_nearest,cross_lexeme/selectivity_r2,lattice_holdout/task/r2_mean,lattice_holdout/task/exact_acc,lattice_holdout/task/mae,lattice_holdout/task/nearest_acc,lattice_holdout/task/r2_axes,lattice_holdout/control/r2_mean,lattice_holdout/control/exact_acc,lattice_holdout/control/mae,lattice_holdout/control/nearest_acc,lattice_holdout/control/r2_axes,lattice_holdout/selectivity_nearest,lattice_holdout/selectivity_r2
last,0,3867,main_s0,-0.0012494400414027051,0.07881136950904392,1.0975785673075356,0.07881136950904392,"[-0.00019867751478042095, -0.003480806846279494, -6.883576314820061e-05]",-0.0011375453389573427,0.00904392764857881,1.2359872936374612,0.00904392764857881,"[-0.0025221334521237093, -6.35190720132961e-06, -0.0008841506575469893]",0.06976744186046512,-0.00011189470244536248,-0.002119278486282831,0.08844065166795965,1.0927782776986215,0.08844065166795965,"[-0.0017148982467514173, -0.003658941943166072, -0.0009839952689310039]",-0.013076267148980506,0.0072407551073183345,1.2559923369997668,0.0072407551073183345,"[-0.007043769999174554, -0.012556761130025462, -0.019628270317741503]",0.08119989656064132,0.010956988662697675,-0.019897622465867643,0.10058823529411764,1.1905577661754454,0.10058823529411764,"[-0.028099074193824736, -0.021892547129847673, -0.009701246073930525]",-0.009040758343785704,0.00823529411764706,1.256883508205852,0.00823529411764706,"[-0.0017581186699218154, -0.011803569167035288, -0.013560587194400009]",0.09235294117647058,-0.010856864122081939
last,2,3867,main_s0,0.8170253253284985,0.3578811369509044,0.4328213121347341,0.37209302325581395,"[0.7767718155156295, 0.8398898954430208, 0.8344142650268452]",0.15992591772302753,0.05813953488372093,1.050708420378935,0.07235142118863049,"[0.138264527022393, 0.1960361995424037, 0.14547702660428585]",0.2997416020671835,0.6570994076054709,0.5887655893523122,0.18593224722006724,0.6397297964085742,0.19705197827773469,"[0.5170202964871435, 0.7119580638563392, 0.5373184077134538]",-0.565224280280358,0.008016550297388157,1.5129428263007554,0.008275148694078097,"[-0.566876043579672, -0.510814574638556, -0.617982222622846]",0.1887768295836566,1.15398986963267,0.5239742807939473,0.13529411764705881,0.7301413901409536,0.14323529411764707,"[0.39579593644845534, 0.6982987859950529, 0.4778281199383334]",-0.4893362159103923,0.009411764705882352,1.4704919755546486,0.01,"[-0.46850949138124554, -0.4425084720895529, -0.5569906842603785]",0.13323529411764706,1.0133104967043396
last,4,3867,main_s0,0.8142680180397571,0.32299741602067183,0.44740888004373314,0.3462532299741602,"[0.7774517208797048, 0.8530549196686116, 0.8122974135709553]",0.09724959691769401,0.04521963824289406,1.0867040669272792,0.05297157622739018,"[0.07865246540031323, 0.08017261106676765, 0.13292371428600114]",0.29328165374677,0.7170184211220632,0.5688530107376495,0.16627876907163175,0.6567682957023179,0.1761055081458495,"[0.5218560075716483, 0.6737169523111384, 0.5109860723301618]",-0.7729767221233358,0.0069821567106283944,1.5904814098170015,0.0072407551073183345,"[-0.7441937625285466, -0.7093818067980389, -0.865354597043422]",0.16886475303853116,1.3418297328609854,0.5314424992495681,0.135,0.7280567646702276,0.14323529411764707,"[0.4739578226395672, 0.6632624974385638, 0.4571071776705734]",-0.6543853917010621,0.007941176470588234,1.5349118446045573,0.008529411764705883,"[-0.6728719527083804, -0.645644698284314, -0.6446395241104919]",0.13470588235294118,1.1858278909506303
last,6,3867,main_s0,0.667823389211004,0.16149870801033592,0.6053558618157563,0.17829457364341086,"[0.6241824453359999, 0.7304269980875053, 0.6488607242095068]",-0.09834194445621465,0.01808785529715762,1.2140186793081829,0.03229974160206718,"[-0.12096534835922812, -0.1033085471975157, -0.07075193781190015]",0.14599483204134367,0.7661653336672187,0.4444417294953862,0.09619860356865788,0.7688056440199796,0.10395655546935609,"[0.3830458292243609, 0.5863245365277252, 0.36395482273407254]",-0.6714234702316059,0.00517196793379881,1.543140934522021,0.005947763123868632,"[-0.6439773417380827, -0.6889005824759462, -0.6813924864807885]",0.09800879234548746,1.1158651997269922,0.39554992904663155,0.07205882352941176,0.8440292274776627,0.07941176470588235,"[0.3072749175385543, 0.5987949041543197, 0.2805799654470208]",-0.5488345898730458,0.008823529411764706,1.4879065048293776,0.010294117647058823,"[-0.48889012607071636, -0.6279444540817354, -0.5296691894666856]",0.06911764705882352,0.9443845189196773
last,8,3867,main_s0,0.5859964676582367,0.1330749354005168,0.677726474945962,0.13953488372093023,"[0.5428878207422998, 0.6166320760324557, 0.5984695061999545]",-0.1333880639541339,0.01937984496124031,1.2562119494586168,0.027131782945736434,"[-0.0897081512834268, -0.12052674781902417, -0.18992929275995074]",0.1124031007751938,0.7193845316123706,0.3720669080789561,0.07189035427980346,0.8251195344648456,0.07809671580036204,"[0.308108971914391, 0.4516034515110551, 0.35648830081142235]",-0.6399743716046388,0.0067235583139384535,1.538306797257102,0.007757951900698216,"[-0.5206136546550477, -0.5713570666388947, -0.827952393519974]",0.07033876389966383,1.012041279683595,0.30063028713154444,0.055,0.9082069836456474,0.06,"[0.14744084239806188, 0.4748748756661112, 0.2795751433304602]",-0.5367037831875955,0.007058823529411765,1.491022988854743,0.007941176470588234,"[-0.4754018729423344, -0.48626406722498805, -0.6484454093954639]",0.05205882352941176,0.8373340703191399
last,10,3867,main_s0,0.5943812107331456,0.1111111111111111,0.6709337662215586,0.1330749354005168,"[0.5845689406579825, 0.6567622738588954, 0.5418124176825592]",-0.2954918350323854,0.00904392764857881,1.3283484581164842,0.01808785529715762,"[-0.3013850922550174, -0.20347038320833377, -0.38162002963380504]",0.11498708010335917,0.8898730457655311,0.436024283058064,0.08533747090768037,0.7821907867714358,0.09438841479182829,"[0.4268545214788162, 0.5339318955939298, 0.34728643210144594]",-0.8513389902659908,0.009050943884147919,1.6174500713603397,0.01008533747090768,"[-0.8113155655414852, -0.72330621646496, -1.0193951887915276]",0.0843030773209206,1.2873632733240548,0.3763149961767868,0.06294117647058824,0.87488768525239,0.07294117647058823,"[0.3283281605858882, 0.5423389776486647, 0.25827785029580763]",-0.765942025620995,0.003823529411764706,1.581573565399968,0.00411764705882353,"[-0.6233319585470856, -0.6787897870439334, -0.995704331271966]",0.0688235294117647,1.1422570217977819
last,12,3867,main_s0,0.5254101947808371,0.08139534883720931,0.7275664995774999,0.1020671834625323,"[0.4930074713903386, 0.5880895189162052, 0.49513359403596713]",-0.45238505785938693,0.00904392764857881,1.4080888671137899,0.0103359173126615,"[-0.4607613683729601, -0.402093762762723, -0.4943000424424777]",0.0917312661498708,0.977795252640224,0.39127395321678843,0.06749418153607448,0.8192612499906764,0.08016550297388156,"[0.326342437514175, 0.5149745706039146, 0.3325048515322756]",-0.9139674972179392,0.0072407551073183345,1.6450710523276568,0.009050943884147919,"[-0.8837233703674705, -0.7799916757734615, -1.0781874455128855]",0.07111455908973364,1.3052414504347276,0.35953399920854684,0.06382352941176471,0.8826688945987353,0.07676470588235294,"[0.24239071777683707, 0.5501293636758147, 0.2860819161729887]",-0.7887164218036199,0.005294117647058823,1.5882650784397607,0.006764705882352941,"[-0.6891077011648186, -0.730578632483952, -0.946462931762089]",0.07,1.1482504210121667
last,14,3867,main_s0,0.46268160185402357,0.08656330749354005,0.7781331953588587,0.09948320413436693,"[0.44977863757469705, 0.53851119911971, 0.3997549688676636]",-0.5053447248156216,0.015503875968992248,1.421155695263601,0.01808785529715762,"[-0.5205659725608831, -0.48720095121372853, -0.5082672506722534]",0.08139534883720931,0.9680263266696452,0.32608538991330516,0.06335660718903542,0.8625015694243098,0.07654512542022239,"[0.2940287104079814, 0.44987471294770087, 0.2343527463842332]",-0.9134268228292912,0.0072407551073183345,1.6438864157675224,0.008275148694078097,"[-0.9060723873482772, -0.8634728000861933, -0.9707352810534029]",0.0682699767261443,1.2395122127425964,0.27995852572781116,0.05029411764705882,0.9392729454065728,0.057058823529411766,"[0.1905575735774666, 0.46250344760099993, 0.186814556004967]",-0.8322579341619347,0.007647058823529412,1.609324833342769,0.009117647058823529,"[-0.7560716966173306, -0.7573176910320385, -0.983384414836435]",0.04794117647058824,1.112216459889746
last,16,3867,main_s0,0.40676472385171936,0.07622739018087855,0.8079813369112627,0.08010335917312661,"[0.321052998584182, 0.4817082567534733, 0.41753291621750266]",-0.5546040768083583,0.012919896640826873,1.435650333326589,0.01937984496124031,"[-0.5527542266891667, -0.5097721786862106, -0.6012858250496977]",0.0607235142118863,0.9613688006600777,0.2632037406591691,0.04809930178432894,0.9067884368553685,0.056891647271786916,"[0.19784795026097024, 0.4146366523904418, 0.1771266193260953]",-0.953446407536406,0.0072407551073183345,1.6595051423856642,0.009050943884147919,"[-0.8642596857843705, -0.8909494819723578, -1.1051300548524896]",0.047840703387638996,1.2166501481955752,0.2569222169455865,0.04441176470588235,0.9583893378303551,0.05323529411764706,"[0.16603140809456818, 0.4434625956480228, 0.16127264709416844]",-0.8546228863492948,0.005294117647058823,1.6212150080830736,0.006764705882352941,"[-0.7324819347794205, -0.7771797624727688, -1.0542069617956953]",0.04647058823529412,1.1115451032948813
last,18,3867,main_s0,0.33247627792966716,0.05167958656330749,0.8639592385107233,0.060723514211886306,"[0.30635540373071635, 0.44833740488703455, 0.2427360251712506]",-0.6074937634961564,0.012919896640826873,1.4650283044646915,0.015503875968992248,"[-0.5359541671601429, -0.4552649058606466, -0.8312622174676796]",0.04521963824289406,0.9399700414258235,0.18858790581506565,0.04215153866046031,0.945582869671797,0.052495474528057924,"[0.14986869639791955, 0.3657102735091866, 0.05018474753809077]",-1.0354269289642677,0.00491336953710887,1.6840466035741868,0.0062063615205585725,"[-1.0127373933962232, -0.8857041674280672, -1.2078392260685131]",0.046289113007499355,1.2240148347793334,0.18606036890175548,0.03705882352941176,1.0047436050077279,0.04764705882352941,"[0.10860020347495092, 0.4086383101643791, 0.040942593065936395]",-0.8988769862529079,0.007352941176470588,1.6282883252996,0.007941176470588234,"[-0.8234621519335465, -0.8459457750871175, -1.0272230317380595]",0.039705882352941174,1.0849373551546635
last,20,3867,main_s0,0.2861168849095432,0.060723514211886306,0.8833455084137214,0.07493540051679587,"[0.2430785656633485, 0.39691149158879124, 0.21836059747648984]",-0.6554324518283937,0.007751937984496124,1.4976812905433823,0.011627906976744186,"[-0.6868445975906705, -0.5606864081112892, -0.7187663497832213]",0.06330749354005169,0.9415493367379368,0.19649405513978366,0.05404706490819757,0.9365907151163082,0.06361520558572537,"[0.14074728185338603, 0.34681922207530125, 0.10191566149066367]",-1.036352462164884,0.0074993535040082755,1.6814369295703104,0.008792345487457979,"[-1.0577765947755493, -0.8831597706638625, -1.1681210210552404]",0.05482286009826739,1.2328465173046677,0.17024614124871704,0.036470588235294116,1.0040567070253048,0.04735294117647059,"[0.051458971247231644, 0.3918450270261503, 0.06743442547276912]",-0.9165613396765276,0.008529411764705883,1.630323940335645,0.01,"[-0.861860757230577, -0.8367971305959938, -1.0510261312030122]",0.03735294117647059,1.0868074809252446
last,22,3867,main_s0,0.31982317778317954,0.05167958656330749,0.8658490266127898,0.059431524547803614,"[0.2523446203981833, 0.4415561801864384, 0.265568732764917]",-0.6329584017791269,0.006459948320413436,1.506739959244285,0.007751937984496124,"[-0.6383365993896526, -0.5208284137471142, -0.7397101922006137]",0.05167958656330749,0.9527815795623065,0.1838152430442401,0.04939229376777864,0.9420379686102935,0.05973622963537626,"[0.08984788480272965, 0.33296994591323614, 0.12862789841675448]",-0.9599822903571186,0.0074993535040082755,1.6583999668505454,0.009568140677527799,"[-0.8889944118698314, -0.9279275905811466, -1.0630248686203778]",0.05016808895784846,1.1437975334013586,0.18795651196910965,0.041176470588235294,0.9929616632480539,0.04735294117647059,"[0.05976911425629183, 0.38483666652204707, 0.11926375512899001]",-0.8660062636976639,0.005294117647058823,1.625664413486443,0.006470588235294118,"[-0.7998287483999833, -0.8071035373272053, -0.9910865053658033]",0.040882352941176474,1.0539627756667735
last,24,3867,main_s0,0.38599460365939037,0.06718346253229975,0.807123933709407,0.08914728682170543,"[0.33057660405488754, 0.5000894583005706, 0.327317748622713]",-0.4506344680716692,0.016795865633074936,1.4069174233780697,0.020671834625323,"[-0.4197906259737394, -0.37276669063148815, -0.55934608760978]",0.06847545219638243,0.8366290717310596,0.3166438593555047,0.05715024566847685,0.86725386762432,0.06671838634600466,"[0.23517568787059318, 0.4474334471066119, 0.26732244308930897]",-0.8869640171702337,0.005430566330488751,1.629261416940418,0.006464959917248513,"[-0.8836888583875873, -0.8140779170803505, -0.9631252760427635]",0.06025342642875615,1.2036078765257383,0.27243304657179696,0.04176470588235294,0.943895062163253,0.046764705882352944,"[0.14664586038674488, 0.46263180397200143, 0.20802147535664461]",-0.7231685203631878,0.008823529411764706,1.5619086509961269,0.010294117647058823,"[-0.7134623335037884, -0.6645433565453007, -0.7914998710404739]",0.03647058823529412,0.9956015669349847
last,26,3867,main_s0,0.4651488361293816,0.09302325581395349,0.7568546405846605,0.1124031007751938,"[0.41632436005382367, 0.5635397404263831, 0.4155824079079381]",-0.4736877036949598,0.01808785529715762,1.4039473537930016,0.025839793281653745,"[-0.43845943691712974, -0.3387283643798049, -0.6438753097879448]",0.08656330749354006,0.9388365398243415,0.34142606712088136,0.06309800879234549,0.8378481631954855,0.07576933023015257,"[0.2736429227746474, 0.4707281387450186, 0.279907139842978]",-0.996861313094172,0.0067235583139384535,1.670664505373005,0.008275148694078097,"[-0.8993123175447486, -0.9259367739383062, -1.1653348477994614]",0.06749418153607448,1.3382873802150534,0.3003310821877895,0.060588235294117644,0.9057395428871992,0.07,"[0.13823266273623502, 0.5217550555496262, 0.2410055282775072]",-0.789023356881323,0.007941176470588234,1.5871758501184192,0.008823529411764706,"[-0.7740322944093367, -0.7464524903160985, -0.8465852859185334]",0.061176470588235304,1.0893544390691123
last,28,3867,main_s0,0.4723081322618697,0.10077519379844961,0.7552571843003631,0.11757105943152454,"[0.37258777095325324, 0.5768235212625547, 0.4675131045698011]",-0.49559959212490456,0.007751937984496124,1.4038239892341138,0.011627906976744186,"[-0.43950122385303203, -0.38264771146191734, -0.6646498410597643]",0.10594315245478036,0.9679077243867742,0.3678553410491762,0.06413240237910525,0.8156837498578581,0.07473493664339281,"[0.26318037391750293, 0.5084199434047522, 0.3319657058252736]",-0.9622123214934565,0.00491336953710887,1.6512835843069675,0.005947763123868632,"[-0.8304184676389594, -0.9251456792986668, -1.1310728175427434]",0.06878717351952418,1.3300676625426326,0.30871187092072216,0.061764705882352944,0.8883613929945026,0.07235294117647059,"[0.11351469276891613, 0.5411694990455974, 0.27145142094765295]",-0.7988541335319331,0.006176470588235294,1.5778267558874088,0.006764705882352941,"[-0.7039773060682712, -0.8067507483815852, -0.8858343461459428]",0.06558823529411766,1.1075660044526554
last,30,3867,main_s0,0.4305407367816654,0.08785529715762273,0.7477221907494296,0.10723514211886305,"[0.3273454364169287, 0.5225059849352427, 0.44177078899282474]",-0.44938640111955874,0.00904392764857881,1.4018476174183312,0.016795865633074936,"[-0.450362577084799, -0.35139287592640445, -0.5464037503474728]",0.09043927648578812,0.8799271379012241,0.3333194215448197,0.06878717351952418,0.8283074928545384,0.08275148694078097,"[0.2646357462112404, 0.4466290435390562, 0.2886934748841625]",-0.9825458509776093,0.006464959917248513,1.6486246693977629,0.0069821567106283944,"[-0.8699785260279789, -0.9312467700400386, -1.14641225686481]",0.07576933023015257,1.315865272522429,0.2888831528442684,0.06382352941176471,0.8980122930633233,0.07352941176470588,"[0.12770444016951232, 0.5032480506797997, 0.23569696768349324]",-0.8044712910537601,0.004705882352941176,1.5858933936784445,0.005294117647058823,"[-0.7306360492516963, -0.7859694700319384, -0.8968083538776459]",0.06823529411764706,1.0933544438980285
last,32,3867,main_s0,0.48625633758221914,0.10077519379844961,0.7191059954214157,0.12532299741602068,"[0.4376291349706922, 0.5392086357899755, 0.4819312419859898]",-0.4844290522713073,0.007751937984496124,1.3945874854309435,0.01808785529715762,"[-0.5122916332136249, -0.37750585846486895, -0.563489665135428]",0.10723514211886306,0.9706853898535264,0.3368226927267363,0.07551073183346263,0.8236484125015058,0.08844065166795965,"[0.28291422130943866, 0.47769042641946136, 0.24986343045130888]",-0.96946208118333,0.0062063615205585725,1.6439727978680134,0.0067235583139384535,"[-0.8977165024695342, -0.8343968378174158, -1.17627290326304]",0.0817170933540212,1.3062847739100663,0.2756456872038313,0.06,0.9013085800051397,0.0711764705882353,"[0.14957622503170376, 0.5053817925700134, 0.17197904400977682]",-0.8529648212387415,0.007647058823529412,1.5914607328813815,0.008823529411764706,"[-0.7335077810762609, -0.8088922824756652, -1.0164944001642984]",0.0623529411764706,1.1286105084425728
last,34,3867,main_s0,0.5630621718639297,0.13049095607235142,0.6729356524029957,0.1511627906976744,"[0.5303774844626957, 0.6583233052573585, 0.500485725871735]",-0.38308029383432524,0.015503875968992248,1.353866044730333,0.025839793281653745,"[-0.3511340732983712, -0.35809725589275576, -0.4400095523118488]",0.12532299741602065,0.9461424656982549,0.3819558085186867,0.08921644685802949,0.7895623850081052,0.10007757951900698,"[0.3214867121944023, 0.5588888926520459, 0.26549182070961186]",-1.019307956528224,0.00517196793379881,1.6605418845132904,0.005689164727178691,"[-0.9384604575976534, -0.9423289635322085, -1.1771344484548094]",0.09438841479182829,1.4012637650469106,0.3342083532833143,0.07735294117647058,0.8657723411822728,0.08794117647058823,"[0.2735295159192003, 0.5434100295457706, 0.18568551438497194]",-0.8673620419118061,0.0035294117647058825,1.6019659350812434,0.004705882352941176,"[-0.8274118483989079, -0.8785517461400816, -0.8961225311964289]",0.08323529411764706,1.2015703951951204
last,36,3867,main_s0,0.5228612304499612,0.13695090439276486,0.6798091802928953,0.1511627906976744,"[0.4927793090306848, 0.5667654489852764, 0.5090389333339225]",-0.4336206001014322,0.015503875968992248,1.3546136133533218,0.028423772609819122,"[-0.34160617886860223, -0.4640344035558406, -0.49522121787985385]",0.12273901808785528,0.9564818305513935,0.35620994636753384,0.08766485647788984,0.8026233970259615,0.10007757951900698,"[0.30265017932997706, 0.5105050853909492, 0.2554745743816752]",-1.087584431665477,0.0074993535040082755,1.6718347055988276,0.008792345487457979,"[-0.9538873443103439, -1.0776247611467373, -1.2312411895393498]",0.09128523403154899,1.443794378033011,0.30634387339745306,0.06235294117647059,0.8770647089236288,0.0738235294117647,"[0.19177711204303693, 0.5240000702702865, 0.20325443787903574]",-0.9369572914169808,0.0058823529411764705,1.6209472410669368,0.009411764705882352,"[-0.8050556768907142, -1.0161818485715317, -0.9896343487886965]",0.06441176470588235,1.2433011648144339
